,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,check
432,2020,551,7,ESCUELA DE LAS ROJAS, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.977631000000000,-71.05651899999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
433,2020,552,5,ESCUELA DE CHACAY ALTO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.640600000000000,-71.09513099999999,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
434,2020,553,3,ESCUELA DE BELLAVISTA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.92426421,-71.17507938,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION,True
435,2020,554,1,ESCUELA DE PELICANA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.987530000000000,-71.00859100000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
436,2020,556,8,ESCUELA DE ROMERO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.888660000000000,-71.14176900000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
437,2020,557,6,ESCUELA DE SATURNO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.973049000000000,-71.08923299999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
438,2020,558,4,COLEGIO PUNTA DE TEATINOS, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.816179000000000,-71.28003699999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
440,2020,560,6,COLEGIO QUEBRADA DE TALCA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-30.008190000000000,-71.03662100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
441,2020,561,4,COLEGIO EL ROMERAL, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.720280000000000,-71.21646900000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
442,2020,562,2,COLEGIO CALETA SAN PEDRO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.879129000000000,-71.27114100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
443,2020,563,0,COLEGIO LA LAJA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-29.642401000000000,-70.77214100000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
444,2020,564,9,COLEGIO LA ESTRELLA, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,1,-30.034969000000000,-71.10952000000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
445,2020,565,7,COLEGIO ADVENTISTA LA SERENA, ,65102254,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.935129000000000,-71.27539100000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,ADVENTISTA,$1.000 A $10.000,$25.001 A $50.000,True
446,2020,566,5,COLEGIO ISABEL RIQUELME, ,65145557,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.883221000000000,-71.22512100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
447,2020,567,3,COLEGIO SAN FRANCISCO COLL, ,74068000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.879110000000000,-71.24582700000001,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
448,2020,568,1,COLEGIO SAN ANTONIO, ,70734000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.904461000000000,-71.24952700000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,$50.001 A $100.000,$50.001 A $100.000,True
449,2020,570,3,COLEGIO ELENA BETTINI, ,70105700,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.908180000000000,-71.25341800000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000,True
450,2020,571,1,ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII, ,65024466,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.939386000000000,-71.26124000000000,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
451,2020,573,8,ESCUELA PARTICULAR TERESA VIDELA DE G, ,73116300,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.924440000000000,-71.25692700000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000,True
452,2020,574,6,ESCUELA INDUSTRIAL SALESIANA SAN RAMON, ,80230500,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.909750000000000,-71.25202200000000,1,110,510,0,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$25.001 A $50.000,True
453,2020,575,4,COLEGIO PROVIDENCIA, ,65082584,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.902241000000000,-71.24091300000001,0,110,410,610,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
455,2020,578,9,LICEO IGNACIO CARRERA PINTO, ,70892100,1,4,COQ,41,4101,LA SERENA,41,ELQUI,1,1,0,-29.901899000000000,-71.24624600000000,1,110,310,410,510,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
456,2020,579,7,COLEGIO SEMINARIO CONCILIAR, ,65076366,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.905001000000000,-71.24314900000000,1,110,310,0,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$50.001 A $100.000,True
457,2020,580,0,COLEGIO GERONIMO RENDIC, ,88933200,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.904334370000000,-71.24346362999999,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000,True
458,2020,581,9,ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN, ,72757900,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.927640910000000,-71.25418854000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000,True
459,2020,582,7,COLEGIO ANDRES BELLO, ,88703300,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.901097580000000,-71.25307612000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,7,HUMANISTA CRISTIANA,$1.000 A $10.000,$50.001 A $100.000,True
460,2020,583,5,COLEGIO SAGRADOS CORAZONES, ,65189710,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.904659000000000,-71.24729900000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$50.001 A $100.000,True
462,2020,585,1,COLEGIO THE INTERNATIONAL SCHOOL, ,50106510,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.932303000000000,-71.26223000000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000,True
463,2020,587,8,COLEGIO SERENA,16279903, ,0,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.915619000000000,-71.24915000000000,0,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000,True
464,2020,589,4,COLEGIO SANTO DOMINGO, ,65160658,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.921869000000000,-71.25022900000000,1,110,310,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,$50.001 A $100.000,True
465,2020,590,8,COLEGIO PARTICULAR SAN JOSE, ,96753240,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.937367630000000,-71.14869905000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000,True
466,2020,591,6,COLEGIO INGLES CATOLICO, ,91770000,1,4,COQ,41,4101,LA SERENA,41,ELQUI,4,3,0,-29.917365000000000,-71.25518000000000,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000,True
468,2020,594,0,COLEGIO FRANCISCO DE AGUIRRE, ,65143769,1,4,COQ,41,4101,LA SERENA,41,ELQUI,3,2,0,-29.92996407,-71.25299835,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,$50.001 A $100.000,True
469,2020,597,5,COLEGIO PEDRO PABLO MUÑOZ, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,0,-29.511000000000000,-71.20237000000000,1,10,110,299,310,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
470,2020,598,3,ESCUELA DE PUNTA DE CHOROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.246040000000000,-71.46098300000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
471,2020,599,1,ESCUELA JOSE SANTOS OSSA, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.373100000000000,-71.11620300000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
473,2020,601,7,ESCUELA DE LOS MORROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.38098551,-70.74277916,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO,True
474,2020,602,5,ESCUELA BASICA CARLOS CONDELL, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.622200000000000,-71.28537000000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
475,2020,604,1,ESCUELA DE PUNTA COLORADA, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.353840000000000,-71.01551800000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
476,2020,606,8,ESCUELA BASICA SAN ANDRES, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.446430000000000,-71.29876700000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
478,2020,608,4,ESCUELA DE LOS CHOROS, ,69040200,1,4,COQ,41,4104,LA HIGUERA,41,ELQUI,2,1,1,-29.290911000000000,-71.30742600000001,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO,True
479,2020,609,2,INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.960550000000000,-71.34013400000001,1,410,510,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
480,2020,610,6,LICEO INDUSTRIAL JOSE TOMAS DE URMENETA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.965250000000000,-71.34722100000000,1,510,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
481,2020,611,4,LICEO DIEGO PORTALES, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.953030000000000,-71.33702099999999,1,310,363,510,0,0,0,0,0,0,0,0,1,1,7,COLEGIO LAICO,GRATUITO,GRATUITO,True
482,2020,612,2,ESCUELA GUILLERMO CERECEDA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.971701000000000,-71.32544700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
483,2020,613,0,COLEGIO DE ARTES CLAUDIO ARRAU, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.961269000000000,-71.33828699999999,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
484,2020,614,9,ESCUELA PRESIDENTE ANIBAL PINTO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.955730000000000,-71.33995800000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
485,2020,615,7,ESCUELA COQUIMBO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.954359000000000,-71.33627300000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
486,2020,616,5,ESCUELA CARDENAL JOSE MARIA CARO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.967340000000000,-71.33910400000001,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
487,2020,617,3,COLEGIO SANTA CECILIA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.953659000000000,-71.34324599999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
488,2020,618,1,ESCUELA SANTO TOMAS DE AQUINO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.962000000000000,-71.25420400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
489,2020,620,3,ESCUELA JOSE ALFARO ALFARO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.957069000000000,-71.26162700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
490,2020,621,1,ESCUELA BASICA MARIO MUNOZ SILVA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.967279000000000,-71.32762099999999,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
491,2020,623,8,CENTRO LABORAL JEAN PIAGET, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.967145920000000,-71.32640076000000,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
492,2020,624,6,ESCUELA DIFERENCIAL JUAN SANDOVAL C., ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.967689510000000,-71.32416533999999,0,212,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
493,2020,625,4,ESCUELA TOMASA OLIVARES CAAMANO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.961390000000000,-71.34879300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
494,2020,626,2,ESCUELA BASICA DAVID LEON TAPIA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-30.263170000000000,-71.48988300000001,1,10,110,299,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
495,2020,628,9,ESCUELA DE PENUELAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.951580000000000,-71.29620400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
496,2020,629,7,COLEGIO PABLO NERUDA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.050680000000000,-71.25240300000000,1,10,110,310,510,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
497,2020,630,0,COLEGIO LA HERRADURA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.986130000000000,-71.36121400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
498,2020,631,9,ESCUELA SAN RAFAEL, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-30.010710000000000,-71.25676700000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
499,2020,632,7,ESCUELA BASICA MANUEL DE SALAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-30.199490000000000,-71.42973300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
500,2020,634,3,ESCUELA DE HUACHALALUME, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-29.975420000000000,-71.21936800000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
501,2020,635,1,ESCUELA DE TOTORALILLO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.064871000000000,-71.36621100000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
502,2020,637,8,ESCUELA LUCILA GODOY ALCAYAGA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,0,-29.973810000000000,-71.29910300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO,True
503,2020,638,6,ESCUELA DE CAMARONES, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.436291000000000,-71.37904399999999,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
504,2020,639,4,ESCUELA DE LAS BARRANCAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.213289000000000,-71.25787400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
505,2020,640,8,ESCUELA DE EL MOLLACO, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.09230995,-71.13032532,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO,True
506,2020,641,6,ESCUELA DE LAS CARDAS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.278440000000000,-71.25250200000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
507,2020,642,4,ESCUELA DE EL PENON, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.138849000000000,-71.21582800000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
508,2020,643,2,ESCUELA DE TAMBILLOS, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.197321000000000,-71.22368600000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
509,2020,644,0,ESCUELA DE PUERTO ALDEA, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.292870000000000,-71.60926100000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
510,2020,645,9,ESCUELA DE EL TANGUE, ,61999320,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,6,5,1,-30.346460000000000,-71.55861700000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
511,2020,646,7,COLEGIO BERNARDO O´HIGGINS, ,65149123,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.960760000000000,-71.33734100000000,1,10,110,310,363,410,510,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
512,2020,647,5,COLEGIO MANUEL MONTT, ,65153278,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.999411000000000,-71.33577699999999,1,110,310,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$10.001 A $25.000,True
513,2020,648,3,COLEGIO SANTA MARTA, ,65455720,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.961420000000000,-71.34729000000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,$1.000 A $10.000,$25.001 A $50.000,True
514,2020,649,1,COLEGIO PARTICULAR GABRIELA MISTRAL, ,65148538,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.963671000000000,-71.33904300000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,$25.001 A $50.000,True
515,2020,650,5,ESCUELA PARTICULAR METODISTA, ,70002810,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.957479000000000,-71.34339100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO,True
517,2020,655,6,COLEGIO PARTICULAR SAN IGNACIO, ,65152507,1,4,COQ,41,4102,COQUIMBO,41,ELQUI,3,2,0,-29.988020000000000,-71.33467100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000,True
518,2020,656,4,LICEO PEDRO REGALADO S. VIDELA O., ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,0,-30.232330000000000,-71.07994100000001,1,310,410,510,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
519,2020,657,2,ESCUELA LUIS CRUZ MARTINEZ, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,0,-30.231480000000000,-71.08006300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
520,2020,658,0,ESCUELA PATRICIO LYNCH, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.246161000000000,-71.08114600000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
521,2020,659,9,ESCUELA PADRE BLAS HERNANDEZ SANCHEZ, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.255310000000000,-71.08345000000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
523,2020,661,0,ESCUELA LUIS AMENABAR OSSA, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.169260000000000,-71.17514799999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
524,2020,662,9,ESCUELA DE MAITENCILLO, ,61999320,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,6,5,1,-30.171049000000000,-71.10881000000001,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
526,2020,664,5,COLEGIO PARROQUIAL DE ANDACOLLO, ,65094061,1,4,COQ,41,4103,ANDACOLLO,41,ELQUI,3,2,0,-30.231791000000000,-71.08585400000000,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
527,2020,665,3,LICEO CARLOS ROBERTO MONDACA CORTES, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.033791000000000,-70.70909899999999,1,299,310,363,510,610,710,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
528,2020,666,1,ESCUELA BASICA LUCILA GODOY ALCAYAGA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.035469000000000,-70.71102900000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
529,2020,668,8,ESCUELA EDMUNDO VIDAL CARDENAS, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.040661000000000,-70.66082800000000,1,10,110,310,363,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
530,2020,669,6,ESCUELA NEFTALI REYES, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.030970000000000,-70.77261400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
531,2020,671,8,ESCUELA RIOS DE ELQUI, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-29.979719000000000,-70.56150800000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO,True
532,2020,672,6,ESCUELA DE DIAGUITAS JUAN TORRES M., ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.019670000000000,-70.62786900000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
533,2020,673,4,ESCUELA JOSE ABELARDO NUNEZ, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-30.025721000000000,-70.68939200000000,1,10,110,299,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
534,2020,674,2,ESCUELA DE VINITA ALTA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-29.812000000000000,-70.79560900000000,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,True
536,2020,676,9,ESCUELA DE SAN CARLOS, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-30.028210000000000,-70.81199599999999,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
537,2020,678,5,ESCUELA AMELIA BARAHONA MUJICA, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-30.003281000000000,-70.81503300000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
538,2020,680,7,ESCUELA FEDERICO BARNES PAYNE, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-29.965330000000000,-70.97280100000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
539,2020,681,5,ESCUELA DE EL ARENAL, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,1,-30.023001000000000,-70.66895300000000,1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
540,2020,682,3,ESCUELA DAGOBERTO CAMPOS NUNEZ, ,69040500,1,4,COQ,41,4106,VICUÑA,41,ELQUI,2,1,0,-29.977671000000000,-70.95216400000000,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,True
